date,area_type,area_name,daily_cases,cum_cases,new_deaths_28days,cum_deaths_28days,new_deaths_60days,cum_deaths_60days,new_first_episode,cum_first_episode,new_reinfections,cum_reinfections,new_virus_test,cum_virus_test,new_pcr_test,cum_pcr_test,new_lfd_test,cum_lfd_test,test_roll_pos_pct,test_roll_people,new_first_dose,cum_first_dose,new_second_dose,cum_second_dose,new_third_dose,cum_third_dose,new_admissions,cum_admissions,hospital_cases,ventilator_beds,trans_rate_min,trans_rate_max,trans_growth_min,trans_growth_max
2023-04-23,nation,England,1432.0,20792309.0,86.0,190244.0,145.0,239968.0,865.0,19246887.0,567.0,1545422.0,13672.0,542696439.0,8075.0,221891350.0,5597.0,320805089.0,9.8,46812.0,116.0,43775911.0,127.0,41757442.0,44.0,33133055.0,570.0,1025746.0,4978.0,120.0,,,,
2023-04-22,nation,England,1191.0,20790877.0,77.0,190158.0,132.0,239823.0,769.0,19246022.0,422.0,1544855.0,13084.0,542682767.0,8730.0,221883275.0,4354.0,320799492.0,9.9,47112.0,329.0,43775795.0,595.0,41757315.0,216.0,33133011.0,411.0,1025176.0,4988.0,109.0,,,,
2023-04-21,nation,England,1343.0,20789686.0,97.0,190081.0,164.0,239691.0,878.0,19245253.0,465.0,1544433.0,15759.0,542669683.0,10328.0,221874545.0,5431.0,320795138.0,10.0,47018.0,237.0,43775466.0,323.0,41756720.0,163.0,33132795.0,428.0,1024765.0,5182.0,112.0,,,,
2023-04-20,nation,England,1488.0,20788343.0,75.0,189984.0,125.0,239527.0,982.0,19244375.0,506.0,1543968.0,17688.0,542653924.0,11468.0,221864217.0,6220.0,320789707.0,10.2,46798.0,247.0,43775229.0,317.0,41756397.0,190.0,33132632.0,493.0,1024337.0,5412.0,114.0,,,,
2023-04-19,nation,England,1704.0,20786855.0,96.0,189909.0,153.0,239402.0,1086.0,19243393.0,618.0,1543462.0,18239.0,542636236.0,11646.0,221852749.0,6593.0,320783487.0,10.3,47036.0,250.0,43774982.0,337.0,41756080.0,230.0,33132442.0,566.0,1023844.0,5590.0,118.0,,,,
2023-04-18,nation,England,1803.0,20785151.0,83.0,189813.0,133.0,239249.0,1144.0,19242307.0,659.0,1542844.0,31680.0,542617997.0,24643.0,221841103.0,7037.0,320776894.0,10.6,47321.0,274.0,43774732.0,325.0,41755743.0,221.0,33132212.0,557.0,1023278.0,5619.0,126.0,,,,
2023-04-17,nation,England,2059.0,20783348.0,92.0,189730.0,141.0,239116.0,1312.0,19241163.0,747.0,1542185.0,24701.0,542586317.0,15656.0,221816460.0,9045.0,320769857.0,10.9,48414.0,307.0,43774458.0,409.0,41755418.0,210.0,33131991.0,659.0,1022721.0,5756.0,134.0,,,,
2023-04-16,nation,England,1788.0,20781289.0,97.0,189638.0,152.0,238975.0,1123.0,19239851.0,665.0,1541438.0,15908.0,542561616.0,9330.0,221800804.0,6578.0,320760812.0,10.9,48421.0,12.0,43774151.0,11.0,41755009.0,9.0,33131781.0,576.0,1022062.0,5764.0,152.0,,,,
2023-04-15,nation,England,1271.0,20779501.0,78.0,189541.0,138.0,238823.0,791.0,19238728.0,480.0,1540773.0,13584.0,542545708.0,8837.0,221791474.0,4747.0,320754234.0,10.9,48779.0,106.0,43774139.0,168.0,41754998.0,57.0,33131772.0,509.0,1021486.0,5793.0,142.0,,,,
2023-04-14,nation,England,1553.0,20778230.0,95.0,189463.0,138.0,238685.0,1002.0,19237937.0,551.0,1540293.0,17035.0,542532124.0,10781.0,221782637.0,6254.0,320749487.0,11.0,49304.0,111.0,43774033.0,163.0,41754830.0,147.0,33131715.0,492.0,1020977.0,6013.0,143.0,,,,
2023-04-13,nation,England,1880.0,20776677.0,95.0,189368.0,141.0,238547.0,1228.0,19236935.0,652.0,1539742.0,18873.0,542515089.0,11764.0,221771856.0,7109.0,320743233.0,11.1,48547.0,118.0,43773922.0,146.0,41754667.0,172.0,33131568.0,620.0,1020485.0,6277.0,138.0,,,,
2023-04-12,nation,England,2055.0,20774797.0,100.0,189273.0,156.0,238406.0,1327.0,19235707.0,728.0,1539090.0,19172.0,542496216.0,11858.0,221760092.0,7314.0,320736124.0,11.1,49610.0,115.0,43773804.0,169.0,41754521.0,179.0,33131396.0,628.0,1019865.0,6428.0,135.0,,,,
2023-04-11,nation,England,2281.0,20772742.0,93.0,189173.0,150.0,238250.0,1476.0,19234380.0,805.0,1538362.0,21540.0,542477044.0,13163.0,221748234.0,8377.0,320728810.0,11.1,50749.0,110.0,43773689.0,157.0,41754352.0,145.0,33131217.0,723.0,1019237.0,6593.0,138.0,,,,
2023-04-10,nation,England,2133.0,20770461.0,108.0,189080.0,160.0,238100.0,1340.0,19232904.0,793.0,1537557.0,19694.0,542455504.0,12200.0,221735071.0,7494.0,320720433.0,10.9,51718.0,53.0,43773579.0,32.0,41754195.0,5.0,33131072.0,719.0,1018514.0,7029.0,143.0,,,,
2023-04-09,nation,England,1643.0,20768328.0,101.0,188972.0,151.0,237940.0,1098.0,19231564.0,545.0,1536764.0,14499.0,542435810.0,9167.0,221722871.0,5332.0,320712939.0,10.7,54811.0,12.0,43773526.0,2.0,41754163.0,8.0,33131067.0,612.0,1017795.0,6372.0,136.0,,,,
2023-04-08,nation,England,1531.0,20766685.0,99.0,188871.0,151.0,237789.0,1009.0,19230466.0,522.0,1536219.0,14774.0,542421311.0,9819.0,221713704.0,4955.0,320707607.0,10.7,55938.0,118.0,43773514.0,232.0,41754161.0,13.0,33131059.0,526.0,1017183.0,6462.0,145.0,,,,
2023-04-07,nation,England,1599.0,20765154.0,121.0,188772.0,171.0,237638.0,1058.0,19229457.0,541.0,1535697.0,14842.0,542406537.0,9583.0,221703885.0,5259.0,320702652.0,10.8,57133.0,25.0,43773396.0,16.0,41753929.0,24.0,33131046.0,520.0,1016657.0,6599.0,144.0,,,,
2023-04-06,nation,England,1966.0,20763555.0,125.0,188651.0,182.0,237467.0,1292.0,19228399.0,674.0,1535156.0,21161.0,542391695.0,13544.0,221694302.0,7617.0,320697393.0,10.8,60166.0,136.0,43773371.0,170.0,41753913.0,174.0,33131022.0,619.0,1016137.0,6829.0,137.0,,,,
